datasource,week,vx_manufacturer,dose,birth_cohort,N
TEST,20201102,J&J,2,1960-1969,0
TEST,20201102,J&J,2,1980-1989,0
TEST,20201102,J&J,2,1970-1979,0
TEST,20201102,J&J,2,1990+,0
TEST,20201102,J&J,2,1950-1959,0
TEST,20201102,J&J,2,<1940,0
TEST,20201102,J&J,2,1940-1949,0
TEST,20201102,J&J,2,all_birth_cohorts,0
TEST,20201102,UKN,1,1960-1969,0
TEST,20201102,UKN,1,1980-1989,0
TEST,20201102,UKN,1,1970-1979,0
TEST,20201102,UKN,1,1990+,0
TEST,20201102,UKN,1,1950-1959,0
TEST,20201102,UKN,1,<1940,0
TEST,20201102,UKN,1,1940-1949,0
TEST,20201102,UKN,1,all_birth_cohorts,0
TEST,20201102,UKN,2,1960-1969,0
TEST,20201102,UKN,2,1980-1989,0
TEST,20201102,UKN,2,1970-1979,0
TEST,20201102,UKN,2,1990+,0
TEST,20201102,UKN,2,1950-1959,0
TEST,20201102,UKN,2,<1940,0
TEST,20201102,UKN,2,1940-1949,0
TEST,20201102,UKN,2,all_birth_cohorts,0
TEST,20201109,Pfizer,1,1960-1969,0
TEST,20201109,Pfizer,1,1980-1989,0
TEST,20201109,Pfizer,1,1970-1979,0
TEST,20201109,Pfizer,1,1990+,0
TEST,20201109,Pfizer,1,1950-1959,0
TEST,20201109,Pfizer,1,<1940,0
TEST,20201109,Pfizer,1,1940-1949,0
TEST,20201109,Pfizer,1,all_birth_cohorts,0
TEST,20201109,Pfizer,2,1960-1969,0
TEST,20201109,Pfizer,2,1980-1989,0
TEST,20201109,Pfizer,2,1970-1979,0
TEST,20201109,Pfizer,2,1990+,0
TEST,20201109,Pfizer,2,1950-1959,0
TEST,20201109,Pfizer,2,<1940,0
TEST,20201109,Pfizer,2,1940-1949,0
TEST,20201109,Pfizer,2,all_birth_cohorts,0
TEST,20201109,AstraZeneca,1,1960-1969,0
TEST,20201109,AstraZeneca,1,1980-1989,0
TEST,20201109,AstraZeneca,1,1970-1979,0
TEST,20201109,AstraZeneca,1,1990+,0
TEST,20201109,AstraZeneca,1,1950-1959,0
TEST,20201109,AstraZeneca,1,<1940,0
TEST,20201109,AstraZeneca,1,1940-1949,0
TEST,20201109,AstraZeneca,1,all_birth_cohorts,0
TEST,20201109,AstraZeneca,2,1960-1969,0
TEST,20201109,AstraZeneca,2,1980-1989,0
TEST,20201109,AstraZeneca,2,1970-1979,0
TEST,20201109,AstraZeneca,2,1990+,0
TEST,20201109,AstraZeneca,2,1950-1959,0
TEST,20201109,AstraZeneca,2,<1940,0
TEST,20201109,AstraZeneca,2,1940-1949,0
TEST,20201109,AstraZeneca,2,all_birth_cohorts,0
TEST,20201109,Moderna,1,1960-1969,0
TEST,20201109,Moderna,1,1980-1989,0
TEST,20201109,Moderna,1,1970-1979,0
TEST,20201109,Moderna,1,1990+,0
TEST,20201109,Moderna,1,1950-1959,0
TEST,20201109,Moderna,1,<1940,0
TEST,20201109,Moderna,1,1940-1949,0
TEST,20201109,Moderna,1,all_birth_cohorts,0
TEST,20201109,Moderna,2,1960-1969,0
TEST,20201109,Moderna,2,1980-1989,0
TEST,20201109,Moderna,2,1970-1979,0
TEST,20201109,Moderna,2,1990+,0
TEST,20201109,Moderna,2,1950-1959,0
TEST,20201109,Moderna,2,<1940,0
TEST,20201109,Moderna,2,1940-1949,0
TEST,20201109,Moderna,2,all_birth_cohorts,0
TEST,20201109,J&J,1,1960-1969,0
TEST,20201109,J&J,1,1980-1989,0
TEST,20201109,J&J,1,1970-1979,0
TEST,20201109,J&J,1,1990+,0
TEST,20201109,J&J,1,1950-1959,0
TEST,20201109,J&J,1,<1940,0
TEST,20201109,J&J,1,1940-1949,0
TEST,20201109,J&J,1,all_birth_cohorts,0
TEST,20201109,J&J,2,1960-1969,0
TEST,20201109,J&J,2,1980-1989,0
TEST,20201109,J&J,2,1970-1979,0
TEST,20201109,J&J,2,1990+,0
TEST,20201109,J&J,2,1950-1959,0
TEST,20201109,J&J,2,<1940,0
TEST,20201109,J&J,2,1940-1949,0
TEST,20201109,J&J,2,all_birth_cohorts,0
TEST,20201109,UKN,1,1960-1969,0
TEST,20201109,UKN,1,1980-1989,0
TEST,20201109,UKN,1,1970-1979,0
TEST,20201109,UKN,1,1990+,0
TEST,20201109,UKN,1,1950-1959,0
TEST,20201109,UKN,1,<1940,0
TEST,20201109,UKN,1,1940-1949,0
TEST,20201109,UKN,1,all_birth_cohorts,0
TEST,20201109,UKN,2,1960-1969,0
TEST,20201109,UKN,2,1980-1989,0
TEST,20201109,UKN,2,1970-1979,0
TEST,20201109,UKN,2,1990+,0
TEST,20201109,UKN,2,1950-1959,0
TEST,20201109,UKN,2,<1940,0
TEST,20201109,UKN,2,1940-1949,0
TEST,20201109,UKN,2,all_birth_cohorts,0
TEST,20201116,Pfizer,1,1960-1969,0
TEST,20201116,Pfizer,1,1980-1989,0
TEST,20201116,Pfizer,1,1970-1979,0
TEST,20201116,Pfizer,1,1990+,0
TEST,20201116,Pfizer,1,1950-1959,0
TEST,20201116,Pfizer,1,<1940,0
TEST,20201116,Pfizer,1,1940-1949,0
TEST,20201116,Pfizer,1,all_birth_cohorts,0
TEST,20201116,Pfizer,2,1960-1969,0
TEST,20201116,Pfizer,2,1980-1989,0
TEST,20201116,Pfizer,2,1970-1979,0
TEST,20201116,Pfizer,2,1990+,0
TEST,20201116,Pfizer,2,1950-1959,0
TEST,20201116,Pfizer,2,<1940,0
TEST,20201116,Pfizer,2,1940-1949,0
TEST,20201116,Pfizer,2,all_birth_cohorts,0
TEST,20201116,AstraZeneca,1,1960-1969,0
TEST,20201116,AstraZeneca,1,1980-1989,0
TEST,20201116,AstraZeneca,1,1970-1979,0
TEST,20201116,AstraZeneca,1,1990+,0
TEST,20201116,AstraZeneca,1,1950-1959,0
TEST,20201116,AstraZeneca,1,<1940,0
TEST,20201116,AstraZeneca,1,1940-1949,0
TEST,20201116,AstraZeneca,1,all_birth_cohorts,0
TEST,20201116,AstraZeneca,2,1960-1969,0
TEST,20201116,AstraZeneca,2,1980-1989,0
TEST,20201116,AstraZeneca,2,1970-1979,0
TEST,20201116,AstraZeneca,2,1990+,0
TEST,20201116,AstraZeneca,2,1950-1959,0
TEST,20201116,AstraZeneca,2,<1940,0
TEST,20201116,AstraZeneca,2,1940-1949,0
TEST,20201116,AstraZeneca,2,all_birth_cohorts,0
TEST,20201116,Moderna,1,1960-1969,0
TEST,20201116,Moderna,1,1980-1989,0
TEST,20201116,Moderna,1,1970-1979,0
TEST,20201116,Moderna,1,1990+,0
TEST,20201116,Moderna,1,1950-1959,0
TEST,20201116,Moderna,1,<1940,0
TEST,20201116,Moderna,1,1940-1949,0
TEST,20201116,Moderna,1,all_birth_cohorts,0
TEST,20201116,Moderna,2,1960-1969,0
TEST,20201116,Moderna,2,1980-1989,0
TEST,20201116,Moderna,2,1970-1979,0
TEST,20201116,Moderna,2,1990+,0
TEST,20201116,Moderna,2,1950-1959,0
TEST,20201116,Moderna,2,<1940,0
TEST,20201116,Moderna,2,1940-1949,0
TEST,20201116,Moderna,2,all_birth_cohorts,0
TEST,20201116,J&J,1,1960-1969,0
TEST,20201116,J&J,1,1980-1989,0
TEST,20201116,J&J,1,1970-1979,0
TEST,20201116,J&J,1,1990+,0
TEST,20201116,J&J,1,1950-1959,0
TEST,20201116,J&J,1,<1940,0
TEST,20201116,J&J,1,1940-1949,0
TEST,20201116,J&J,1,all_birth_cohorts,0
TEST,20201116,J&J,2,1960-1969,0
TEST,20201116,J&J,2,1980-1989,0
TEST,20201116,J&J,2,1970-1979,0
TEST,20201116,J&J,2,1990+,0
TEST,20201116,J&J,2,1950-1959,0
TEST,20201116,J&J,2,<1940,0
TEST,20201116,J&J,2,1940-1949,0
TEST,20201116,J&J,2,all_birth_cohorts,0
TEST,20201116,UKN,1,1960-1969,0
TEST,20201116,UKN,1,1980-1989,0
TEST,20201116,UKN,1,1970-1979,0
TEST,20201116,UKN,1,1990+,0
TEST,20201116,UKN,1,1950-1959,0
TEST,20201116,UKN,1,<1940,0
TEST,20201116,UKN,1,1940-1949,0
TEST,20201116,UKN,1,all_birth_cohorts,0
TEST,20201116,UKN,2,1960-1969,0
TEST,20201116,UKN,2,1980-1989,0
TEST,20201116,UKN,2,1970-1979,0
TEST,20201116,UKN,2,1990+,0
TEST,20201116,UKN,2,1950-1959,0
TEST,20201116,UKN,2,<1940,0
TEST,20201116,UKN,2,1940-1949,0
TEST,20201116,UKN,2,all_birth_cohorts,0
TEST,20201123,Pfizer,1,1960-1969,0
TEST,20201123,Pfizer,1,1980-1989,0
TEST,20201123,Pfizer,1,1970-1979,0
TEST,20201123,Pfizer,1,1990+,0
TEST,20201123,Pfizer,1,1950-1959,0
TEST,20201123,Pfizer,1,<1940,0
TEST,20201123,Pfizer,1,1940-1949,0
TEST,20201123,Pfizer,1,all_birth_cohorts,0
TEST,20201123,Pfizer,2,1960-1969,0
TEST,20201123,Pfizer,2,1980-1989,0
TEST,20201123,Pfizer,2,1970-1979,0
TEST,20201123,Pfizer,2,1990+,0
TEST,20201123,Pfizer,2,1950-1959,0
TEST,20201123,Pfizer,2,<1940,0
TEST,20201123,Pfizer,2,1940-1949,0
TEST,20201123,Pfizer,2,all_birth_cohorts,0
TEST,20201123,AstraZeneca,1,1960-1969,0
TEST,20201123,AstraZeneca,1,1980-1989,0
TEST,20201123,AstraZeneca,1,1970-1979,0
TEST,20201123,AstraZeneca,1,1990+,0
TEST,20201123,AstraZeneca,1,1950-1959,0
TEST,20201123,AstraZeneca,1,<1940,0
TEST,20201123,AstraZeneca,1,1940-1949,0
TEST,20201123,AstraZeneca,1,all_birth_cohorts,0
TEST,20201123,AstraZeneca,2,1960-1969,0
TEST,20201123,AstraZeneca,2,1980-1989,0
TEST,20201123,AstraZeneca,2,1970-1979,0
TEST,20201123,AstraZeneca,2,1990+,0
TEST,20201123,AstraZeneca,2,1950-1959,0
TEST,20201123,AstraZeneca,2,<1940,0
TEST,20201123,AstraZeneca,2,1940-1949,0
TEST,20201123,AstraZeneca,2,all_birth_cohorts,0
TEST,20201123,Moderna,1,1960-1969,0
TEST,20201123,Moderna,1,1980-1989,0
TEST,20201123,Moderna,1,1970-1979,0
TEST,20201123,Moderna,1,1990+,0
TEST,20201123,Moderna,1,1950-1959,0
TEST,20201123,Moderna,1,<1940,0
TEST,20201123,Moderna,1,1940-1949,0
TEST,20201123,Moderna,1,all_birth_cohorts,0
TEST,20201123,Moderna,2,1960-1969,0
TEST,20201123,Moderna,2,1980-1989,0
TEST,20201123,Moderna,2,1970-1979,0
TEST,20201123,Moderna,2,1990+,0
TEST,20201123,Moderna,2,1950-1959,0
TEST,20201123,Moderna,2,<1940,0
TEST,20201123,Moderna,2,1940-1949,0
TEST,20201123,Moderna,2,all_birth_cohorts,0
TEST,20201123,J&J,1,1960-1969,0
TEST,20201123,J&J,1,1980-1989,0
TEST,20201123,J&J,1,1970-1979,0
TEST,20201123,J&J,1,1990+,0
TEST,20201123,J&J,1,1950-1959,0
TEST,20201123,J&J,1,<1940,0
TEST,20201123,J&J,1,1940-1949,0
TEST,20201123,J&J,1,all_birth_cohorts,0
TEST,20201123,J&J,2,1960-1969,0
TEST,20201123,J&J,2,1980-1989,0
TEST,20201123,J&J,2,1970-1979,0
TEST,20201123,J&J,2,1990+,0
TEST,20201123,J&J,2,1950-1959,0
TEST,20201123,J&J,2,<1940,0
TEST,20201123,J&J,2,1940-1949,0
TEST,20201123,J&J,2,all_birth_cohorts,0
TEST,20201123,UKN,1,1960-1969,0
TEST,20201123,UKN,1,1980-1989,0
TEST,20201123,UKN,1,1970-1979,0
TEST,20201123,UKN,1,1990+,0
TEST,20201123,UKN,1,1950-1959,0
TEST,20201123,UKN,1,<1940,0
TEST,20201123,UKN,1,1940-1949,0
TEST,20201123,UKN,1,all_birth_cohorts,0
TEST,20201123,UKN,2,1960-1969,0
TEST,20201123,UKN,2,1980-1989,0
TEST,20201123,UKN,2,1970-1979,0
TEST,20201123,UKN,2,1990+,0
TEST,20201123,UKN,2,1950-1959,0
TEST,20201123,UKN,2,<1940,0
TEST,20201123,UKN,2,1940-1949,0
TEST,20201123,UKN,2,all_birth_cohorts,0
TEST,20201130,Pfizer,1,1960-1969,0
TEST,20201130,Pfizer,1,1980-1989,0
TEST,20201130,Pfizer,1,1970-1979,0
TEST,20201130,Pfizer,1,1990+,0
TEST,20201130,Pfizer,1,1950-1959,0
TEST,20201130,Pfizer,1,<1940,0
TEST,20201130,Pfizer,1,1940-1949,0
TEST,20201130,Pfizer,1,all_birth_cohorts,0
TEST,20201130,Pfizer,2,1960-1969,0
TEST,20201130,Pfizer,2,1980-1989,0
TEST,20201130,Pfizer,2,1970-1979,0
TEST,20201130,Pfizer,2,1990+,0
TEST,20201130,Pfizer,2,1950-1959,0
TEST,20201130,Pfizer,2,<1940,0
TEST,20201130,Pfizer,2,1940-1949,0
TEST,20201130,Pfizer,2,all_birth_cohorts,0
TEST,20201130,AstraZeneca,1,1960-1969,0
TEST,20201130,AstraZeneca,1,1980-1989,0
TEST,20201130,AstraZeneca,1,1970-1979,0
TEST,20201130,AstraZeneca,1,1990+,0
TEST,20201130,AstraZeneca,1,1950-1959,0
TEST,20201130,AstraZeneca,1,<1940,0
TEST,20201130,AstraZeneca,1,1940-1949,0
TEST,20201130,AstraZeneca,1,all_birth_cohorts,0
TEST,20201130,AstraZeneca,2,1960-1969,0
TEST,20201130,AstraZeneca,2,1980-1989,0
TEST,20201130,AstraZeneca,2,1970-1979,0
TEST,20201130,AstraZeneca,2,1990+,0
TEST,20201130,AstraZeneca,2,1950-1959,0
TEST,20201130,AstraZeneca,2,<1940,0
TEST,20201130,AstraZeneca,2,1940-1949,0
TEST,20201130,AstraZeneca,2,all_birth_cohorts,0
TEST,20201130,Moderna,1,1960-1969,0
TEST,20201130,Moderna,1,1980-1989,0
TEST,20201130,Moderna,1,1970-1979,0
TEST,20201130,Moderna,1,1990+,0
TEST,20201130,Moderna,1,1950-1959,0
TEST,20201130,Moderna,1,<1940,0
TEST,20201130,Moderna,1,1940-1949,0
TEST,20201130,Moderna,1,all_birth_cohorts,0
TEST,20201130,Moderna,2,1960-1969,0
TEST,20201130,Moderna,2,1980-1989,0
TEST,20201130,Moderna,2,1970-1979,0
TEST,20201130,Moderna,2,1990+,0
TEST,20201130,Moderna,2,1950-1959,0
TEST,20201130,Moderna,2,<1940,0
TEST,20201130,Moderna,2,1940-1949,0
TEST,20201130,Moderna,2,all_birth_cohorts,0
TEST,20201130,J&J,1,1960-1969,0
TEST,20201130,J&J,1,1980-1989,0
TEST,20201130,J&J,1,1970-1979,0
TEST,20201130,J&J,1,1990+,0
TEST,20201130,J&J,1,1950-1959,0
TEST,20201130,J&J,1,<1940,0
TEST,20201130,J&J,1,1940-1949,0
TEST,20201130,J&J,1,all_birth_cohorts,0
TEST,20201130,J&J,2,1960-1969,0
TEST,20201130,J&J,2,1980-1989,0
TEST,20201130,J&J,2,1970-1979,0
TEST,20201130,J&J,2,1990+,0
TEST,20201130,J&J,2,1950-1959,0
TEST,20201130,J&J,2,<1940,0
TEST,20201130,J&J,2,1940-1949,0
TEST,20201130,J&J,2,all_birth_cohorts,0
TEST,20201130,UKN,1,1960-1969,0
TEST,20201130,UKN,1,1980-1989,0
TEST,20201130,UKN,1,1970-1979,0
TEST,20201130,UKN,1,1990+,0
TEST,20201130,UKN,1,1950-1959,0
TEST,20201130,UKN,1,<1940,0
TEST,20201130,UKN,1,1940-1949,0
TEST,20201130,UKN,1,all_birth_cohorts,0
TEST,20201130,UKN,2,1960-1969,0
TEST,20201130,UKN,2,1980-1989,0
TEST,20201130,UKN,2,1970-1979,0
TEST,20201130,UKN,2,1990+,0
TEST,20201130,UKN,2,1950-1959,0
TEST,20201130,UKN,2,<1940,0
TEST,20201130,UKN,2,1940-1949,0
TEST,20201130,UKN,2,all_birth_cohorts,0
TEST,20201207,Pfizer,1,1960-1969,0
TEST,20201207,Pfizer,1,1980-1989,0
TEST,20201207,Pfizer,1,1970-1979,0
TEST,20201207,Pfizer,1,1990+,0
TEST,20201207,Pfizer,1,1950-1959,0
TEST,20201207,Pfizer,1,<1940,0
TEST,20201207,Pfizer,1,1940-1949,0
TEST,20201207,Pfizer,1,all_birth_cohorts,0
TEST,20201207,Pfizer,2,1960-1969,0
TEST,20201207,Pfizer,2,1980-1989,0
TEST,20201207,Pfizer,2,1970-1979,0
TEST,20201207,Pfizer,2,1990+,0
TEST,20201207,Pfizer,2,1950-1959,0
TEST,20201207,Pfizer,2,<1940,0
TEST,20201207,Pfizer,2,1940-1949,0
TEST,20201207,Pfizer,2,all_birth_cohorts,0
TEST,20201207,AstraZeneca,1,1960-1969,0
TEST,20201207,AstraZeneca,1,1980-1989,0
TEST,20201207,AstraZeneca,1,1970-1979,0
TEST,20201207,AstraZeneca,1,1990+,0
TEST,20201207,AstraZeneca,1,1950-1959,0
TEST,20201207,AstraZeneca,1,<1940,0
TEST,20201207,AstraZeneca,1,1940-1949,0
TEST,20201207,AstraZeneca,1,all_birth_cohorts,0
TEST,20201207,AstraZeneca,2,1960-1969,0
TEST,20201207,AstraZeneca,2,1980-1989,0
TEST,20201207,AstraZeneca,2,1970-1979,0
TEST,20201207,AstraZeneca,2,1990+,0
TEST,20201207,AstraZeneca,2,1950-1959,0
TEST,20201207,AstraZeneca,2,<1940,0
TEST,20201207,AstraZeneca,2,1940-1949,0
TEST,20201207,AstraZeneca,2,all_birth_cohorts,0
TEST,20201207,Moderna,1,1960-1969,0
TEST,20201207,Moderna,1,1980-1989,0
TEST,20201207,Moderna,1,1970-1979,0
TEST,20201207,Moderna,1,1990+,0
TEST,20201207,Moderna,1,1950-1959,0
TEST,20201207,Moderna,1,<1940,0
TEST,20201207,Moderna,1,1940-1949,0
TEST,20201207,Moderna,1,all_birth_cohorts,0
TEST,20201207,Moderna,2,1960-1969,0
TEST,20201207,Moderna,2,1980-1989,0
TEST,20201207,Moderna,2,1970-1979,0
TEST,20201207,Moderna,2,1990+,0
TEST,20201207,Moderna,2,1950-1959,0
TEST,20201207,Moderna,2,<1940,0
TEST,20201207,Moderna,2,1940-1949,0
TEST,20201207,Moderna,2,all_birth_cohorts,0
TEST,20201207,J&J,1,1960-1969,0
TEST,20201207,J&J,1,1980-1989,0
TEST,20201207,J&J,1,1970-1979,0
TEST,20201207,J&J,1,1990+,0
TEST,20201207,J&J,1,1950-1959,0
TEST,20201207,J&J,1,<1940,0
TEST,20201207,J&J,1,1940-1949,0
TEST,20201207,J&J,1,all_birth_cohorts,0
TEST,20201207,J&J,2,1960-1969,0
TEST,20201207,J&J,2,1980-1989,0
TEST,20201207,J&J,2,1970-1979,0
TEST,20201207,J&J,2,1990+,0
TEST,20201207,J&J,2,1950-1959,0
TEST,20201207,J&J,2,<1940,0
TEST,20201207,J&J,2,1940-1949,0
TEST,20201207,J&J,2,all_birth_cohorts,0
TEST,20201207,UKN,1,1960-1969,0
TEST,20201207,UKN,1,1980-1989,0
TEST,20201207,UKN,1,1970-1979,0
TEST,20201207,UKN,1,1990+,0
TEST,20201207,UKN,1,1950-1959,0
TEST,20201207,UKN,1,<1940,0
TEST,20201207,UKN,1,1940-1949,0
TEST,20201207,UKN,1,all_birth_cohorts,0
TEST,20201207,UKN,2,1960-1969,0
TEST,20201207,UKN,2,1980-1989,0
TEST,20201207,UKN,2,1970-1979,0
TEST,20201207,UKN,2,1990+,0
TEST,20201207,UKN,2,1950-1959,0
TEST,20201207,UKN,2,<1940,0
TEST,20201207,UKN,2,1940-1949,0
TEST,20201207,UKN,2,all_birth_cohorts,0
TEST,20201214,Pfizer,1,1960-1969,0
TEST,20201214,Pfizer,1,1980-1989,0
TEST,20201214,Pfizer,1,1970-1979,0
TEST,20201214,Pfizer,1,1990+,0
TEST,20201214,Pfizer,1,1950-1959,0
TEST,20201214,Pfizer,1,<1940,0
TEST,20201214,Pfizer,1,1940-1949,0
TEST,20201214,Pfizer,1,all_birth_cohorts,0
TEST,20201214,Pfizer,2,1960-1969,0
TEST,20201214,Pfizer,2,1980-1989,0
TEST,20201214,Pfizer,2,1970-1979,0
TEST,20201214,Pfizer,2,1990+,0
TEST,20201214,Pfizer,2,1950-1959,0
TEST,20201214,Pfizer,2,<1940,0
TEST,20201214,Pfizer,2,1940-1949,0
TEST,20201214,Pfizer,2,all_birth_cohorts,0
TEST,20201214,AstraZeneca,1,1960-1969,0
TEST,20201214,AstraZeneca,1,1980-1989,0
TEST,20201214,AstraZeneca,1,1970-1979,0
TEST,20201214,AstraZeneca,1,1990+,0
TEST,20201214,AstraZeneca,1,1950-1959,0
TEST,20201214,AstraZeneca,1,<1940,0
TEST,20201214,AstraZeneca,1,1940-1949,0
TEST,20201214,AstraZeneca,1,all_birth_cohorts,0
TEST,20201214,AstraZeneca,2,1960-1969,0
TEST,20201214,AstraZeneca,2,1980-1989,0
TEST,20201214,AstraZeneca,2,1970-1979,0
TEST,20201214,AstraZeneca,2,1990+,0
TEST,20201214,AstraZeneca,2,1950-1959,0
TEST,20201214,AstraZeneca,2,<1940,0
TEST,20201214,AstraZeneca,2,1940-1949,0
TEST,20201214,AstraZeneca,2,all_birth_cohorts,0
TEST,20201214,Moderna,1,1960-1969,0
TEST,20201214,Moderna,1,1980-1989,0
TEST,20201214,Moderna,1,1970-1979,0
TEST,20201214,Moderna,1,1990+,0
TEST,20201214,Moderna,1,1950-1959,0
TEST,20201214,Moderna,1,<1940,0
TEST,20201214,Moderna,1,1940-1949,0
TEST,20201214,Moderna,1,all_birth_cohorts,0
TEST,20201214,Moderna,2,1960-1969,0
TEST,20201214,Moderna,2,1980-1989,0
TEST,20201214,Moderna,2,1970-1979,0
TEST,20201214,Moderna,2,1990+,0
TEST,20201214,Moderna,2,1950-1959,0
TEST,20201214,Moderna,2,<1940,0
TEST,20201214,Moderna,2,1940-1949,0
TEST,20201214,Moderna,2,all_birth_cohorts,0
TEST,20201214,J&J,1,1960-1969,0
TEST,20201214,J&J,1,1980-1989,0
TEST,20201214,J&J,1,1970-1979,0
TEST,20201214,J&J,1,1990+,0
TEST,20201214,J&J,1,1950-1959,0
TEST,20201214,J&J,1,<1940,0
TEST,20201214,J&J,1,1940-1949,0
TEST,20201214,J&J,1,all_birth_cohorts,0
TEST,20201214,J&J,2,1960-1969,0
TEST,20201214,J&J,2,1980-1989,0
TEST,20201214,J&J,2,1970-1979,0
TEST,20201214,J&J,2,1990+,0
TEST,20201214,J&J,2,1950-1959,0
TEST,20201214,J&J,2,<1940,0
TEST,20201214,J&J,2,1940-1949,0
TEST,20201214,J&J,2,all_birth_cohorts,0
TEST,20201214,UKN,1,1960-1969,0
TEST,20201214,UKN,1,1980-1989,0
TEST,20201214,UKN,1,1970-1979,0
TEST,20201214,UKN,1,1990+,0
TEST,20201214,UKN,1,1950-1959,0
TEST,20201214,UKN,1,<1940,0
TEST,20201214,UKN,1,1940-1949,0
TEST,20201214,UKN,1,all_birth_cohorts,0
TEST,20201214,UKN,2,1960-1969,0
TEST,20201214,UKN,2,1980-1989,0
TEST,20201214,UKN,2,1970-1979,0
TEST,20201214,UKN,2,1990+,0
TEST,20201214,UKN,2,1950-1959,0
TEST,20201214,UKN,2,<1940,0
TEST,20201214,UKN,2,1940-1949,0
TEST,20201214,UKN,2,all_birth_cohorts,0
TEST,20201221,Pfizer,1,1960-1969,0
TEST,20201221,Pfizer,1,1980-1989,0
TEST,20201221,Pfizer,1,1970-1979,0
TEST,20201221,Pfizer,1,1990+,0
TEST,20201221,Pfizer,1,1950-1959,0
TEST,20201221,Pfizer,1,<1940,0
TEST,20201221,Pfizer,1,1940-1949,0
TEST,20201221,Pfizer,1,all_birth_cohorts,0
TEST,20201221,Pfizer,2,1960-1969,0
TEST,20201221,Pfizer,2,1980-1989,0
TEST,20201221,Pfizer,2,1970-1979,0
TEST,20201221,Pfizer,2,1990+,0
TEST,20201221,Pfizer,2,1950-1959,0
TEST,20201221,Pfizer,2,<1940,0
TEST,20201221,Pfizer,2,1940-1949,0
TEST,20201221,Pfizer,2,all_birth_cohorts,0
TEST,20201221,AstraZeneca,1,1960-1969,0
TEST,20201221,AstraZeneca,1,1980-1989,0
TEST,20201221,AstraZeneca,1,1970-1979,0
TEST,20201221,AstraZeneca,1,1990+,0
TEST,20201221,AstraZeneca,1,1950-1959,0
TEST,20201221,AstraZeneca,1,<1940,0
TEST,20201221,AstraZeneca,1,1940-1949,0
TEST,20201221,AstraZeneca,1,all_birth_cohorts,0
TEST,20201221,AstraZeneca,2,1960-1969,0
TEST,20201221,AstraZeneca,2,1980-1989,0
TEST,20201221,AstraZeneca,2,1970-1979,0
TEST,20201221,AstraZeneca,2,1990+,0
TEST,20201221,AstraZeneca,2,1950-1959,0
TEST,20201221,AstraZeneca,2,<1940,0
TEST,20201221,AstraZeneca,2,1940-1949,0
TEST,20201221,AstraZeneca,2,all_birth_cohorts,0
TEST,20201221,Moderna,1,1960-1969,0
TEST,20201221,Moderna,1,1980-1989,0
TEST,20201221,Moderna,1,1970-1979,0
TEST,20201221,Moderna,1,1990+,0
TEST,20201221,Moderna,1,1950-1959,0
TEST,20201221,Moderna,1,<1940,0
TEST,20201221,Moderna,1,1940-1949,0
TEST,20201221,Moderna,1,all_birth_cohorts,0
TEST,20201221,Moderna,2,1960-1969,0
TEST,20201221,Moderna,2,1980-1989,0
TEST,20201221,Moderna,2,1970-1979,0
TEST,20201221,Moderna,2,1990+,0
TEST,20201221,Moderna,2,1950-1959,0
TEST,20201221,Moderna,2,<1940,0
TEST,20201221,Moderna,2,1940-1949,0
TEST,20201221,Moderna,2,all_birth_cohorts,0
TEST,20201221,J&J,1,1960-1969,0
TEST,20201221,J&J,1,1980-1989,0
TEST,20201221,J&J,1,1970-1979,0
TEST,20201221,J&J,1,1990+,0
TEST,20201221,J&J,1,1950-1959,0
TEST,20201221,J&J,1,<1940,0
TEST,20201221,J&J,1,1940-1949,0
TEST,20201221,J&J,1,all_birth_cohorts,0
TEST,20201221,J&J,2,1960-1969,0
TEST,20201221,J&J,2,1980-1989,0
TEST,20201221,J&J,2,1970-1979,0
TEST,20201221,J&J,2,1990+,0
TEST,20201221,J&J,2,1950-1959,0
TEST,20201221,J&J,2,<1940,0
TEST,20201221,J&J,2,1940-1949,0
TEST,20201221,J&J,2,all_birth_cohorts,0
TEST,20201221,UKN,1,1960-1969,0
TEST,20201221,UKN,1,1980-1989,0
TEST,20201221,UKN,1,1970-1979,0
TEST,20201221,UKN,1,1990+,0
TEST,20201221,UKN,1,1950-1959,0
TEST,20201221,UKN,1,<1940,0
TEST,20201221,UKN,1,1940-1949,0
TEST,20201221,UKN,1,all_birth_cohorts,0
TEST,20201221,UKN,2,1960-1969,0
TEST,20201221,UKN,2,1980-1989,0
TEST,20201221,UKN,2,1970-1979,0
TEST,20201221,UKN,2,1990+,0
TEST,20201221,UKN,2,1950-1959,0
TEST,20201221,UKN,2,<1940,0
TEST,20201221,UKN,2,1940-1949,0
TEST,20201221,UKN,2,all_birth_cohorts,0
TEST,20201228,Pfizer,1,1960-1969,1
TEST,20201228,Pfizer,1,1980-1989,1
TEST,20201228,Pfizer,1,1970-1979,0
TEST,20201228,Pfizer,1,1990+,0
TEST,20201228,Pfizer,1,1950-1959,2
TEST,20201228,Pfizer,1,<1940,2
TEST,20201228,Pfizer,1,1940-1949,0
TEST,20201228,Pfizer,1,all_birth_cohorts,6
TEST,20201228,Pfizer,2,1960-1969,0
TEST,20201228,Pfizer,2,1980-1989,0
TEST,20201228,Pfizer,2,1970-1979,0
TEST,20201228,Pfizer,2,1990+,0
TEST,20201228,Pfizer,2,1950-1959,0
TEST,20201228,Pfizer,2,<1940,0
